395.000000	  2.000000	  SN2007on
403.000000	  2.000000	  SN2007on
408.000000	  2.000000	  SN2007on
415.000000	  2.000000	  SN2007on
418.000000	  2.000000	  SN2007on
433.000000	  2.000000	  SN2007on
434.000000	  2.000000	  SN2007on
449.000000	  2.000000	  SN2007on
452.000000	  2.000000	  SN2007on
456.000000	  2.000000	  SN2007on
473.000000	  2.000000	  SN2007on
484.000000	  2.000000	  SN2007on
487.000000	  2.000000	  SN2007on
497.000000	  2.000000	  SN2007on
500.000000	  2.000000	  SN2007on
505.000000	  2.000000	  SN2007on
509.000000	  2.000000	  SN2007on
531.000000	  2.000000	  SN2007on
532.000000	  2.000000	  SN2007on
542.000000	  2.000000	  SN2007on
554.000000	  2.000000	  SN2007on
561.000000	  2.000000	  SN2007on
592.000000	  2.000000	  SN2007on
595.000000	  2.000000	  SN2007on
605.000000	  2.000000	  SN2007on
610.000000	  2.000000	  SN2007on
628.000000	  2.000000	  SN2007on
653.000000	  2.000000	  SN2007on
666.000000	  2.000000	  SN2007on
686.000000	  2.000000	  SN2007on
691.000000	  2.000000	  SN2007on
696.000000	  2.000000	  SN2007on
724.000000	  2.000000	  SN2007on
731.000000	  2.000000	  SN2007on
738.000000	  2.000000	  SN2007on
749.000000	  2.000000	  SN2007on
754.000000	  2.000000	  SN2007on
766.000000	  2.000000	  SN2007on
788.000000	  2.000000	  SN2007on
792.000000	  2.000000	  SN2007on
822.000000	  2.000000	  SN2007on
825.000000	  2.000000	  SN2007on
834.000000	  2.000000	  SN2007on
847.000000	  2.000000	  SN2007on
852.000000	  2.000000	  SN2007on
866.000000	  2.000000	  SN2007on
895.000000	  2.000000	  SN2007on
898.000000	  2.000000	  SN2007on
914.000000	  2.000000	  SN2007on
933.000000	  2.000000	  SN2007on
936.000000	  2.000000	  SN2007on
940.000000	  2.000000	  SN2007on
941.000000	  2.000000	  SN2007on
955.000000	  2.000000	  SN2007on
969.000000	  2.000000	  SN2007on
984.000000	  2.000000	  SN2007on
993.000000	  2.000000	  SN2007on
996.000000	  2.000000	  SN2007on
1007.000000	  2.000000	  SN2007on
1018.000000	  2.000000	  SN2007on
1033.000000	  2.000000	  SN2007on
1055.000000	  2.000000	  SN2007on
1069.000000	  2.000000	  SN2007on
1070.000000	  2.000000	  SN2007on
1076.000000	  2.000000	  SN2007on
1080.000000	  2.000000	  SN2007on
1092.000000	  2.000000	  SN2007on
1102.000000	  2.000000	  SN2007on
1105.000000	  2.000000	  SN2007on
1113.000000	  2.000000	  SN2007on
1124.000000	  2.000000	  SN2007on
1126.000000	  2.000000	  SN2007on
1132.000000	  2.000000	  SN2007on
1138.000000	  2.000000	  SN2007on
1147.000000	  2.000000	  SN2007on
1157.000000	  2.000000	  SN2007on
1172.000000	  2.000000	  SN2007on
  2.000000	  2.000000	  SN2005ki
 18.000000	  2.000000	  SN2005ki
 24.000000	  2.000000	  SN2005ki
 52.000000	  2.000000	  SN2005ki
 56.000000	  2.000000	  SN2005ki
 65.000000	  2.000000	  SN2005ki
 79.000000	  2.000000	  SN2005ki
109.000000	  2.000000	  SN2005ki
114.000000	  2.000000	  SN2005ki
120.000000	  2.000000	  SN2005ki
124.000000	  2.000000	  SN2005ki
127.000000	  2.000000	  SN2005ki
132.000000	  2.000000	  SN2005ki
 95.000000	  2.000000	  SN2005kc
  7.000000	  2.000000	   SN2006X
 22.000000	  2.000000	   SN2006X
 43.000000	  2.000000	   SN2006X
 54.000000	  2.000000	   SN2006X
 80.000000	  2.000000	   SN2006X
 83.000000	  2.000000	   SN2006X
 84.000000	  2.000000	   SN2006X
 91.000000	  2.000000	   SN2006X
135.000000	  2.000000	   SN2006X
157.000000	  2.000000	   SN2006X
165.000000	  2.000000	   SN2006X
173.000000	  2.000000	   SN2006X
194.000000	  2.000000	   SN2006X
227.000000	  2.000000	   SN2006X
243.000000	  2.000000	   SN2006X
244.000000	  2.000000	   SN2006X
260.000000	  2.000000	   SN2006X
271.000000	  2.000000	   SN2006X
277.000000	  2.000000	   SN2006X
278.000000	  2.000000	   SN2006X
309.000000	  2.000000	   SN2006X
349.000000	  2.000000	   SN2006X
379.000000	  2.000000	   SN2006X
411.000000	  2.000000	   SN2006X
435.000000	  2.000000	   SN2006X
437.000000	  2.000000	   SN2006X
438.000000	  2.000000	   SN2006X
446.000000	  2.000000	   SN2006X
456.000000	  2.000000	   SN2006X
483.000000	  2.000000	   SN2006X
491.000000	  2.000000	   SN2006X
507.000000	  2.000000	   SN2006X
513.000000	  2.000000	   SN2006X
517.000000	  2.000000	   SN2006X
523.000000	  2.000000	   SN2006X
530.000000	  2.000000	   SN2006X
553.000000	  2.000000	   SN2006X
554.000000	  2.000000	   SN2006X
560.000000	  2.000000	   SN2006X
594.000000	  2.000000	   SN2006X
614.000000	  2.000000	   SN2006X
633.000000	  2.000000	   SN2006X
650.000000	  2.000000	   SN2006X
657.000000	  2.000000	   SN2006X
663.000000	  2.000000	   SN2006X
676.000000	  2.000000	   SN2006X
691.000000	  2.000000	   SN2006X
748.000000	  2.000000	   SN2006X
749.000000	  2.000000	   SN2006X
763.000000	  2.000000	   SN2006X
767.000000	  2.000000	   SN2006X
774.000000	  2.000000	   SN2006X
  4.000000	  2.000000	  SN2005eq
 16.000000	  2.000000	  SN2005eq
 28.000000	  2.000000	  SN2005eq
 64.000000	  2.000000	  SN2005eq
 13.000000	  2.000000	  SN2008ia
 19.000000	  2.000000	  SN2008ia
 27.000000	  2.000000	  SN2008ia
 47.000000	  2.000000	  SN2008ia
 50.000000	  2.000000	  SN2008ia
 53.000000	  2.000000	  SN2008ia
 55.000000	  2.000000	  SN2008ia
 61.000000	  2.000000	  SN2008ia
 65.000000	  2.000000	  SN2008ia
 71.000000	  2.000000	  SN2008ia
 73.000000	  2.000000	  SN2008ia
 79.000000	  2.000000	  SN2008ia
 99.000000	  2.000000	  SN2008ia
121.000000	  2.000000	  SN2008ia
123.000000	  2.000000	  SN2008ia
127.000000	  2.000000	  SN2008ia
145.000000	  2.000000	  SN2008ia
147.000000	  2.000000	  SN2008ia
  3.000000	  2.000000	  SN2009aa
  5.000000	  2.000000	  SN2009aa
  7.000000	  2.000000	  SN2009aa
  9.000000	  2.000000	  SN2009aa
  1.000000	  2.000000	  SN2008ar
  2.000000	  2.000000	  SN2008ar
  4.000000	  2.000000	  SN2008ar
  5.000000	  2.000000	  SN2008ar
  6.000000	  2.000000	  SN2008ar
  7.000000	  2.000000	  SN2008ar
  8.000000	  2.000000	  SN2008ar
  9.000000	  2.000000	  SN2008ar
 11.000000	  2.000000	  SN2008ar
 12.000000	  2.000000	  SN2008ar
 14.000000	  2.000000	  SN2008ar
 15.000000	  2.000000	  SN2008ar
 17.000000	  2.000000	  SN2008ar
 19.000000	  2.000000	  SN2008ar
 20.000000	  2.000000	  SN2008ar
 14.000000	  2.000000	  SN2006ax
126.000000	  2.000000	  SN2006ax
150.000000	  2.000000	  SN2006ax
  0.000000	  2.000000	  SN2008hj
  5.000000	  2.000000	  SN2008hj
  6.000000	  2.000000	  SN2008hj
 37.000000	  2.000000	  SN2006bh
 81.000000	  2.000000	  SN2006bh
134.000000	  2.000000	  SN2006bh
 18.000000	  2.000000	  SN2006os
  0.000000	  2.000000	  SN2008gl
 50.000000	  2.000000	  SN2007ca
  4.000000	  2.000000	  SN2008fp
 12.000000	  2.000000	  SN2008fp
 16.000000	  2.000000	  SN2008fp
 52.000000	  2.000000	  SN2008fp
 69.000000	  2.000000	  SN2008fp
 81.000000	  2.000000	  SN2008fp
101.000000	  2.000000	  SN2008fp
125.000000	  2.000000	  SN2008fp
179.000000	  2.000000	  SN2008fp
218.000000	  2.000000	  SN2008fp
219.000000	  2.000000	  SN2008fp
231.000000	  2.000000	  SN2008fp
238.000000	  2.000000	  SN2008fp
244.000000	  2.000000	  SN2008fp
251.000000	  2.000000	  SN2008fp
255.000000	  2.000000	  SN2008fp
303.000000	  2.000000	  SN2008fp
321.000000	  2.000000	  SN2008fp
374.000000	  2.000000	  SN2008fp
385.000000	  2.000000	  SN2008fp
415.000000	  2.000000	  SN2008fp
422.000000	  2.000000	  SN2008fp
468.000000	  2.000000	  SN2008fp
583.000000	  2.000000	  SN2008fp
613.000000	  2.000000	  SN2008fp
615.000000	  2.000000	  SN2008fp
620.000000	  2.000000	  SN2008fp
659.000000	  2.000000	  SN2008fp
704.000000	  2.000000	  SN2008fp
718.000000	  2.000000	  SN2008fp
729.000000	  2.000000	  SN2008fp
738.000000	  2.000000	  SN2008fp
745.000000	  2.000000	  SN2008fp
760.000000	  2.000000	  SN2008fp
  1.000000	  2.000000	   SN2009D
 62.000000	  2.000000	  SN2005iq
  3.000000	  2.000000	  SN2004ey
 10.000000	  2.000000	  SN2004ey
 27.000000	  2.000000	  SN2004ey
 29.000000	  2.000000	  SN2004ey
 56.000000	  2.000000	  SN2004ey
 86.000000	  2.000000	  SN2004ey
  0.000000	  2.000000	  SN2005hc
  2.000000	  2.000000	  SN2005hc
  1.000000	  2.000000	  SN2009ag
  2.000000	  2.000000	  SN2009ag
  0.000000	  2.000000	  SN2006gj
  3.000000	  2.000000	  SN2006gj
  6.000000	  2.000000	  SN2006gj
  7.000000	  2.000000	  SN2006gj
  9.000000	  2.000000	  SN2006gj
 10.000000	  2.000000	  SN2006gj
 12.000000	  2.000000	  SN2006gj
  0.000000	  2.000000	   SN2007A
  1.000000	  2.000000	   SN2007A
  2.000000	  2.000000	   SN2007A
 21.000000	  2.000000	  SN2007le
 22.000000	  2.000000	  SN2007le
 31.000000	  2.000000	  SN2007le
104.000000	  2.000000	  SN2007le
135.000000	  2.000000	  SN2007le
181.000000	  2.000000	  SN2007le
198.000000	  2.000000	  SN2007le
224.000000	  2.000000	  SN2007le
231.000000	  2.000000	  SN2007le
237.000000	  2.000000	  SN2007le
244.000000	  2.000000	  SN2007le
256.000000	  2.000000	  SN2007le
262.000000	  2.000000	  SN2007le
277.000000	  2.000000	  SN2007le
282.000000	  2.000000	  SN2007le
298.000000	  2.000000	  SN2007le
342.000000	  2.000000	  SN2007le
371.000000	  2.000000	  SN2007le
383.000000	  2.000000	  SN2007le
394.000000	  2.000000	  SN2007le
451.000000	  2.000000	  SN2007le
459.000000	  2.000000	  SN2007le
472.000000	  2.000000	  SN2007le
475.000000	  2.000000	  SN2007le
483.000000	  2.000000	  SN2007le
489.000000	  2.000000	  SN2007le
  8.000000	  2.000000	  SN2008bf
  2.000000	  2.000000	  SN2008hv
  3.000000	  2.000000	  SN2008hv
  6.000000	  2.000000	  SN2008hv
 17.000000	  2.000000	  SN2008hv
 21.000000	  2.000000	  SN2008hv
 43.000000	  2.000000	  SN2008hv
 45.000000	  2.000000	  SN2008hv
 59.000000	  2.000000	  SN2008hv
 68.000000	  2.000000	  SN2008hv
 71.000000	  2.000000	  SN2008hv
 75.000000	  2.000000	  SN2008hv
107.000000	  2.000000	  SN2008hv
125.000000	  2.000000	  SN2008hv
 52.000000	  2.000000	  SN2008bc
 54.000000	  2.000000	  SN2008bc
 96.000000	  2.000000	  SN2008bc
100.000000	  2.000000	  SN2008bc
122.000000	  2.000000	  SN2008bc
194.000000	  2.000000	   SN2007S
  1.000000	  2.000000	  SN2007ai
  4.000000	  2.000000	  SN2007ai
  6.000000	  2.000000	  SN2007ai
  9.000000	  2.000000	  SN2007ai
  3.000000	  2.000000	  SN2007bc
  5.000000	  2.000000	  SN2007bc
  7.000000	  2.000000	  SN2007bc
  9.000000	  2.000000	  SN2007bc
 11.000000	  2.000000	  SN2007bc
 15.000000	  2.000000	  SN2007bc
 16.000000	  2.000000	  SN2007bc
 18.000000	  2.000000	  SN2007bc
 20.000000	  2.000000	  SN2007bc
 21.000000	  2.000000	  SN2007bc
 22.000000	  2.000000	  SN2007bc
 23.000000	  2.000000	  SN2007bc
 24.000000	  2.000000	  SN2007bc
 27.000000	  2.000000	  SN2007bc
 10.000000	  2.000000	  SN2006kf
 96.000000	  2.000000	  SN2006kf
128.000000	  2.000000	  SN2006kf
138.000000	  2.000000	  SN2006kf
  5.000000	  2.000000	  SN2007bd
  7.000000	  2.000000	  SN2007bd
 20.000000	  2.000000	  SN2007bd
 27.000000	  2.000000	  SN2007bd
 30.000000	  2.000000	  SN2007bd
  6.000000	  2.000000	  SN2007af
 13.000000	  2.000000	  SN2007af
 14.000000	  2.000000	  SN2007af
 26.000000	  2.000000	  SN2007af
 41.000000	  2.000000	  SN2007af
 51.000000	  2.000000	  SN2007af
 61.000000	  2.000000	  SN2007af
 67.000000	  2.000000	  SN2007af
 68.000000	  2.000000	  SN2007af
 69.000000	  2.000000	  SN2007af
 74.000000	  2.000000	  SN2007af
 91.000000	  2.000000	  SN2007af
 94.000000	  2.000000	  SN2007af
 97.000000	  2.000000	  SN2007af
129.000000	  2.000000	  SN2007af
132.000000	  2.000000	  SN2007af
135.000000	  2.000000	  SN2007af
144.000000	  2.000000	  SN2007af
158.000000	  2.000000	  SN2007af
195.000000	  2.000000	  SN2007af
202.000000	  2.000000	  SN2007af
213.000000	  2.000000	  SN2007af
219.000000	  2.000000	  SN2007af
226.000000	  2.000000	  SN2007af
242.000000	  2.000000	  SN2007af
247.000000	  2.000000	  SN2007af
269.000000	  2.000000	  SN2007af
284.000000	  2.000000	  SN2007af
291.000000	  2.000000	  SN2007af
299.000000	  2.000000	  SN2007af
305.000000	  2.000000	  SN2007af
308.000000	  2.000000	  SN2007af
311.000000	  2.000000	  SN2007af
314.000000	  2.000000	  SN2007af
353.000000	  2.000000	  SN2007af
360.000000	  2.000000	  SN2007af
374.000000	  2.000000	  SN2007af
376.000000	  2.000000	  SN2007af
377.000000	  2.000000	  SN2007af
378.000000	  2.000000	  SN2007af
426.000000	  2.000000	  SN2007af
435.000000	  2.000000	  SN2007af
455.000000	  2.000000	  SN2007af
487.000000	  2.000000	  SN2007af
488.000000	  2.000000	  SN2007af
512.000000	  2.000000	  SN2007af
517.000000	  2.000000	  SN2007af
535.000000	  2.000000	  SN2007af
569.000000	  2.000000	  SN2007af
577.000000	  2.000000	  SN2007af
621.000000	  2.000000	  SN2007af
640.000000	  2.000000	  SN2007af
651.000000	  2.000000	  SN2007af
676.000000	  2.000000	  SN2007af
698.000000	  2.000000	  SN2007af
708.000000	  2.000000	  SN2007af
713.000000	  2.000000	  SN2007af
717.000000	  2.000000	  SN2007af
726.000000	  2.000000	  SN2007af
734.000000	  2.000000	  SN2007af
743.000000	  2.000000	  SN2007af
752.000000	  2.000000	  SN2007af
758.000000	  2.000000	  SN2007af
805.000000	  2.000000	  SN2007af
811.000000	  2.000000	  SN2007af
840.000000	  2.000000	  SN2007af
842.000000	  2.000000	  SN2007af
874.000000	  2.000000	  SN2007af
886.000000	  2.000000	  SN2007af
889.000000	  2.000000	  SN2007af
892.000000	  2.000000	  SN2007af
911.000000	  2.000000	  SN2007af
915.000000	  2.000000	  SN2007af
917.000000	  2.000000	  SN2007af
918.000000	  2.000000	  SN2007af
920.000000	  2.000000	  SN2007af
925.000000	  2.000000	  SN2007af
947.000000	  2.000000	  SN2007af
948.000000	  2.000000	  SN2007af
955.000000	  2.000000	  SN2007af
962.000000	  2.000000	  SN2007af
966.000000	  2.000000	  SN2007af
969.000000	  2.000000	  SN2007af
972.000000	  2.000000	  SN2007af
973.000000	  2.000000	  SN2007af
985.000000	  2.000000	  SN2007af
1000.000000	  2.000000	  SN2007af
1006.000000	  2.000000	  SN2007af
1010.000000	  2.000000	  SN2007af
1021.000000	  2.000000	  SN2007af
1040.000000	  2.000000	  SN2007af
1043.000000	  2.000000	  SN2007af
1044.000000	  2.000000	  SN2007af
1053.000000	  2.000000	  SN2007af
1080.000000	  2.000000	  SN2007af
1084.000000	  2.000000	  SN2007af
1093.000000	  2.000000	  SN2007af
1105.000000	  2.000000	  SN2007af
1122.000000	  2.000000	  SN2007af
 22.000000	  2.000000	  SN2007bm
 36.000000	  2.000000	  SN2007bm
 46.000000	  2.000000	  SN2007bm
  0.000000	  2.000000	  SN2006hx
 11.000000	  2.000000	  SN2006hx
  5.000000	  2.000000	   SN2005M
 29.000000	  2.000000	   SN2005M
 31.000000	  2.000000	   SN2005M
 42.000000	  2.000000	   SN2005M
 55.000000	  2.000000	   SN2005M
 78.000000	  2.000000	   SN2005M
 82.000000	  2.000000	   SN2005M
169.000000	  2.000000	   SN2005M
182.000000	  2.000000	   SN2005M
188.000000	  2.000000	   SN2005M
106.000000	  2.000000	  SN2006et
 73.000000	  2.000000	  SN2004eo
 89.000000	  2.000000	  SN2004eo
114.000000	  2.000000	  SN2004eo
 16.000000	  2.000000	  SN2005el
 32.000000	  2.000000	  SN2005el
 44.000000	  2.000000	  SN2005el
 60.000000	  2.000000	  SN2005el
 70.000000	  2.000000	  SN2005el
 72.000000	  2.000000	  SN2005el
 90.000000	  2.000000	  SN2005el
 94.000000	  2.000000	  SN2005el
 96.000000	  2.000000	  SN2005el
108.000000	  2.000000	  SN2005el
112.000000	  2.000000	  SN2005el
118.000000	  2.000000	  SN2005el
120.000000	  2.000000	  SN2005el
126.000000	  2.000000	  SN2005el
130.000000	  2.000000	  SN2005el
142.000000	  2.000000	  SN2005el
150.000000	  2.000000	  SN2005el
162.000000	  2.000000	  SN2005el
208.000000	  2.000000	  SN2005el
214.000000	  2.000000	  SN2005el
222.000000	  2.000000	  SN2005el
260.000000	  2.000000	  SN2005el
262.000000	  2.000000	  SN2005el
264.000000	  2.000000	  SN2005el
270.000000	  2.000000	  SN2005el
 26.000000	  2.000000	  SN2009ab
 74.000000	  2.000000	  SN2007as
