    Nombre	    epoca1	    epoca2	    epoca3	    epoca4	    epoca5
  SN2008gp	1769.840000	1791.760000	1812.620000	       nan	       nan
  SN2008gp	1769.840000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1769.840000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1769.840000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1769.840000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1769.840000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1769.840000	1800.740000	1822.660000	       nan	       nan
  SN2008gp	1769.840000	1800.750000	1812.620000	       nan	       nan
  SN2008gp	1769.840000	1812.610000	1822.660000	       nan	       nan
  SN2008gp	1769.840000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1771.780000	1771.790000	1780.760000	       nan	       nan
  SN2008gp	1771.780000	1771.790000	1791.760000	       nan	       nan
  SN2008gp	1771.780000	1771.790000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1771.790000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1771.790000	1800.740000	       nan	       nan
  SN2008gp	1771.780000	1771.790000	1812.610000	       nan	       nan
  SN2008gp	1771.780000	1771.790000	1822.660000	       nan	       nan
  SN2008gp	1771.780000	1778.810000	1784.750000	       nan	       nan
  SN2008gp	1771.780000	1778.810000	1791.750000	       nan	       nan
  SN2008gp	1771.780000	1778.810000	1800.740000	       nan	       nan
  SN2008gp	1771.780000	1778.810000	1800.750000	       nan	       nan
  SN2008gp	1771.780000	1778.810000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1780.760000	1784.750000	       nan	       nan
  SN2008gp	1771.780000	1780.760000	1784.750000	       nan	       nan
  SN2008gp	1771.780000	1780.760000	1791.760000	       nan	       nan
  SN2008gp	1771.780000	1780.760000	1812.610000	       nan	       nan
  SN2008gp	1771.780000	1780.760000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1784.750000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1791.750000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1791.760000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1800.750000	       nan	       nan
  SN2008gp	1771.780000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1771.780000	1791.750000	1800.740000	       nan	       nan
  SN2008gp	1771.780000	1791.750000	1800.750000	       nan	       nan
  SN2008gp	1771.780000	1791.750000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1791.760000	1800.740000	       nan	       nan
  SN2008gp	1771.780000	1791.760000	1812.610000	       nan	       nan
  SN2008gp	1771.780000	1791.760000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1791.760000	1822.660000	       nan	       nan
  SN2008gp	1771.780000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1771.780000	1794.750000	1800.750000	       nan	       nan
  SN2008gp	1771.780000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1771.780000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1771.780000	1800.740000	1800.750000	       nan	       nan
  SN2008gp	1771.780000	1800.740000	1812.620000	       nan	       nan
  SN2008gp	1771.780000	1800.750000	1822.660000	       nan	       nan
  SN2008gp	1771.780000	1812.610000	1822.660000	       nan	       nan
  SN2008gp	1771.780000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1778.810000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1778.810000	1800.740000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1784.750000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1784.750000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1791.750000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1812.610000	       nan	       nan
  SN2008gp	1771.790000	1780.760000	1812.620000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1791.760000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1791.750000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1791.760000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1800.740000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1800.750000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1771.790000	1784.750000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1791.750000	1800.750000	       nan	       nan
  SN2008gp	1771.790000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1791.760000	1800.740000	       nan	       nan
  SN2008gp	1771.790000	1791.760000	1800.750000	       nan	       nan
  SN2008gp	1771.790000	1791.760000	1812.620000	       nan	       nan
  SN2008gp	1771.790000	1791.760000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1771.790000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1771.790000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1771.790000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1771.790000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1800.740000	1812.620000	       nan	       nan
  SN2008gp	1771.790000	1800.740000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1800.750000	1812.610000	       nan	       nan
  SN2008gp	1771.790000	1800.750000	1812.620000	       nan	       nan
  SN2008gp	1771.790000	1800.750000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1812.610000	1812.620000	       nan	       nan
  SN2008gp	1771.790000	1812.610000	1822.660000	       nan	       nan
  SN2008gp	1771.790000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1780.760000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1784.750000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1791.750000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1800.750000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1812.610000	       nan	       nan
  SN2008gp	1778.810000	1780.760000	1812.620000	       nan	       nan
  SN2008gp	1778.810000	1784.750000	1791.750000	       nan	       nan
  SN2008gp	1778.810000	1784.750000	1791.760000	       nan	       nan
  SN2008gp	1778.810000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1778.810000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1778.810000	1784.750000	1822.660000	       nan	       nan
  SN2008gp	1778.810000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1778.810000	1791.750000	1800.740000	       nan	       nan
  SN2008gp	1778.810000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1778.810000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1778.810000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1778.810000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1778.810000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1778.810000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1778.810000	1800.740000	1800.750000	       nan	       nan
  SN2008gp	1778.810000	1800.740000	1822.660000	       nan	       nan
  SN2008gp	1778.810000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1780.760000	1780.760000	1784.750000	       nan	       nan
  SN2008gp	1780.760000	1780.760000	1791.760000	       nan	       nan
  SN2008gp	1780.760000	1780.760000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1780.760000	1812.620000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1791.760000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1784.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1822.660000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1791.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1800.750000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1780.760000	1784.750000	1822.660000	       nan	       nan
  SN2008gp	1780.760000	1791.750000	1791.760000	       nan	       nan
  SN2008gp	1780.760000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1791.750000	1812.620000	       nan	       nan
  SN2008gp	1780.760000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1791.760000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1791.760000	1800.750000	       nan	       nan
  SN2008gp	1780.760000	1791.760000	1812.610000	       nan	       nan
  SN2008gp	1780.760000	1791.760000	1812.620000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1780.760000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1780.760000	1800.740000	1812.620000	       nan	       nan
  SN2008gp	1780.760000	1800.740000	1822.660000	       nan	       nan
  SN2008gp	1780.760000	1800.750000	1812.610000	       nan	       nan
  SN2008gp	1780.760000	1800.750000	1822.660000	       nan	       nan
  SN2008gp	1780.760000	1812.610000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1791.750000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1791.760000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1800.740000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1800.750000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1784.750000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1822.660000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1812.610000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1784.750000	1791.750000	1791.760000	       nan	       nan
  SN2008gp	1784.750000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1791.750000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1791.750000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1791.750000	1822.660000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1800.750000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1791.760000	1822.660000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1800.750000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1800.750000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1784.750000	1800.740000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1800.750000	1812.610000	       nan	       nan
  SN2008gp	1784.750000	1800.750000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1800.750000	1822.660000	       nan	       nan
  SN2008gp	1784.750000	1812.610000	1812.620000	       nan	       nan
  SN2008gp	1784.750000	1812.610000	1822.660000	       nan	       nan
  SN2008gp	1784.750000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1791.750000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1791.750000	1791.760000	1794.750000	       nan	       nan
  SN2008gp	1791.750000	1791.760000	1800.740000	       nan	       nan
  SN2008gp	1791.750000	1791.760000	1800.750000	       nan	       nan
  SN2008gp	1791.750000	1791.760000	1822.660000	       nan	       nan
  SN2008gp	1791.750000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1791.750000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1791.750000	1794.750000	1800.750000	       nan	       nan
  SN2008gp	1791.750000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1791.750000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1791.750000	1800.740000	1800.750000	       nan	       nan
  SN2008gp	1791.750000	1800.740000	1822.660000	       nan	       nan
  SN2008gp	1791.750000	1800.750000	1822.660000	       nan	       nan
  SN2008gp	1791.750000	1812.610000	1812.620000	       nan	       nan
  SN2008gp	1791.760000	1794.750000	1794.750000	       nan	       nan
  SN2008gp	1791.760000	1794.750000	1800.750000	       nan	       nan
  SN2008gp	1791.760000	1794.750000	1800.750000	       nan	       nan
  SN2008gp	1791.760000	1794.750000	1812.610000	       nan	       nan
  SN2008gp	1791.760000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1791.760000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1791.760000	1800.740000	1800.750000	       nan	       nan
  SN2008gp	1791.760000	1800.740000	1812.610000	       nan	       nan
  SN2008gp	1791.760000	1800.740000	1812.620000	       nan	       nan
  SN2008gp	1791.760000	1800.750000	1812.610000	       nan	       nan
  SN2008gp	1791.760000	1800.750000	1812.620000	       nan	       nan
  SN2008gp	1791.760000	1812.610000	1812.620000	       nan	       nan
  SN2008gp	1791.760000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1794.750000	1794.750000	1800.740000	       nan	       nan
  SN2008gp	1794.750000	1794.750000	1800.750000	       nan	       nan
  SN2008gp	1794.750000	1794.750000	1812.620000	       nan	       nan
  SN2008gp	1794.750000	1794.750000	1822.660000	       nan	       nan
  SN2008gp	1794.750000	1800.740000	1800.750000	       nan	       nan
  SN2008gp	1794.750000	1800.740000	1800.750000	       nan	       nan
  SN2008gp	1794.750000	1800.740000	1822.660000	       nan	       nan
  SN2008gp	1794.750000	1800.750000	1812.610000	       nan	       nan
  SN2008gp	1794.750000	1812.610000	1812.620000	       nan	       nan
  SN2008gp	1794.750000	1812.610000	1822.660000	       nan	       nan
  SN2008gp	1794.750000	1812.620000	1822.660000	       nan	       nan
  SN2008gp	1800.740000	1800.750000	1812.610000	       nan	       nan
  SN2008gp	1800.740000	1800.750000	1812.620000	       nan	       nan
  SN2008gp	1800.740000	1812.610000	1822.660000	       nan	       nan
  SN2008gp	1800.750000	1812.610000	1812.620000	       nan	       nan
   SN2009Y	1872.830000	1872.840000	1934.890000	       nan	       nan
   SN2009Y	1872.830000	1872.840000	1934.900000	       nan	       nan
   SN2009Y	1872.830000	1872.840000	1937.770000	       nan	       nan
   SN2009Y	1872.830000	1872.840000	1937.780000	       nan	       nan
   SN2009Y	1872.830000	1934.900000	1937.770000	       nan	       nan
   SN2009Y	1872.830000	1937.770000	1937.780000	       nan	       nan
   SN2009Y	1872.840000	1934.890000	1934.900000	       nan	       nan
   SN2009Y	1872.840000	1934.890000	1937.770000	       nan	       nan
   SN2009Y	1872.840000	1934.890000	1937.780000	       nan	       nan
   SN2009Y	1872.840000	1934.900000	1937.770000	       nan	       nan
  SN2009ad	1882.540000	1882.550000	1899.530000	       nan	       nan
  SN2009ad	1882.540000	1887.570000	1887.580000	       nan	       nan
  SN2009ad	1882.540000	1887.570000	1889.570000	       nan	       nan
  SN2009ad	1882.540000	1887.570000	1890.570000	       nan	       nan
  SN2009ad	1882.540000	1887.570000	1890.570000	       nan	       nan
  SN2009ad	1882.540000	1887.570000	1892.530000	       nan	       nan
  SN2009ad	1882.540000	1887.570000	1912.540000	       nan	       nan
  SN2009ad	1882.540000	1887.580000	1889.570000	       nan	       nan
  SN2009ad	1882.540000	1887.580000	1890.570000	       nan	       nan
  SN2009ad	1882.540000	1887.580000	1890.570000	       nan	       nan
  SN2009ad	1882.540000	1887.580000	1894.530000	       nan	       nan
  SN2009ad	1882.540000	1889.570000	1890.570000	       nan	       nan
  SN2009ad	1882.540000	1889.570000	1890.570000	       nan	       nan
  SN2009ad	1882.540000	1889.570000	1912.540000	       nan	       nan
  SN2009ad	1882.540000	1889.570000	1912.550000	       nan	       nan
  SN2009ad	1882.540000	1890.570000	1890.570000	       nan	       nan
  SN2009ad	1882.540000	1890.570000	1899.530000	       nan	       nan
  SN2009ad	1882.540000	1890.570000	1912.540000	       nan	       nan
  SN2009ad	1882.540000	1890.570000	1912.550000	       nan	       nan
  SN2009ad	1882.540000	1892.530000	1894.530000	       nan	       nan
  SN2009ad	1882.540000	1892.530000	1899.530000	       nan	       nan
  SN2009ad	1882.540000	1899.530000	1912.550000	       nan	       nan
  SN2009ad	1882.540000	1912.540000	1912.550000	       nan	       nan
  SN2009ad	1882.540000	1912.540000	1919.540000	       nan	       nan
  SN2009ad	1882.550000	1887.570000	1887.580000	       nan	       nan
  SN2009ad	1882.550000	1887.570000	1889.570000	       nan	       nan
  SN2009ad	1882.550000	1887.570000	1890.570000	       nan	       nan
  SN2009ad	1882.550000	1887.570000	1892.530000	       nan	       nan
  SN2009ad	1882.550000	1887.570000	1894.530000	       nan	       nan
  SN2009ad	1882.550000	1887.580000	1892.530000	       nan	       nan
  SN2009ad	1882.550000	1889.570000	1890.570000	       nan	       nan
  SN2009ad	1882.550000	1889.570000	1890.570000	       nan	       nan
  SN2009ad	1882.550000	1889.570000	1892.530000	       nan	       nan
  SN2009ad	1882.550000	1889.570000	1894.530000	       nan	       nan
  SN2009ad	1882.550000	1889.570000	1899.530000	       nan	       nan
  SN2009ad	1882.550000	1890.570000	1890.570000	       nan	       nan
  SN2009ad	1882.550000	1890.570000	1899.530000	       nan	       nan
  SN2009ad	1882.550000	1890.570000	1899.530000	       nan	       nan
  SN2009ad	1882.550000	1890.570000	1899.530000	       nan	       nan
  SN2009ad	1882.550000	1890.570000	1912.540000	       nan	       nan
  SN2009ad	1882.550000	1890.570000	1919.540000	       nan	       nan
  SN2009ad	1882.550000	1892.530000	1912.540000	       nan	       nan
  SN2009ad	1882.550000	1892.530000	1912.550000	       nan	       nan
  SN2009ad	1882.550000	1892.530000	1919.540000	       nan	       nan
  SN2009ad	1882.550000	1894.530000	1912.540000	       nan	       nan
  SN2009ad	1882.550000	1894.530000	1912.550000	       nan	       nan
  SN2009ad	1882.550000	1899.530000	1899.530000	       nan	       nan
  SN2009ad	1882.550000	1899.530000	1912.540000	       nan	       nan
  SN2009ad	1882.550000	1899.530000	1919.540000	       nan	       nan
  SN2009ad	1887.570000	1887.580000	1889.570000	       nan	       nan
  SN2009ad	1887.570000	1887.580000	1890.570000	       nan	       nan
  SN2009ad	1887.570000	1887.580000	1890.570000	       nan	       nan
  SN2009ad	1887.570000	1887.580000	1892.530000	       nan	       nan
  SN2009ad	1887.570000	1887.580000	1894.530000	       nan	       nan
  SN2009ad	1887.570000	1887.580000	1919.540000	       nan	       nan
  SN2009ad	1887.570000	1889.570000	1894.530000	       nan	       nan
  SN2009ad	1887.570000	1889.570000	1912.540000	       nan	       nan
  SN2009ad	1887.570000	1890.570000	1890.570000	       nan	       nan
